id,x,y,class,text,Rock,Metal,Pop,Disco,HipHop,Classical,Jazz,Blues,Reggae,Country
1013,52.08122,6.4070888,Pop,"A pop song with lead male vocals, groovy drums, bass, and cool synth tones. Great for parties.",0,0,1,0,0,0,0,0,0,0
1014,-56.704823,-8.76045,Rock,"Male led aggressive rock track with backing vocals, dynamic drumming and guitar riffs.",1,0,0,0,0,0,0,0,0,0
1015,31.862585,-3.9868348,Pop,Groovy hip-hop track with melodious rapping by a male vocalist. Has a chilled-out vibe to it.,0,0,1,0,0,0,0,0,0,0
1016,-39.917267,9.7404585,Country,"Upbeat pop rock song with over driven guitar rhythm, synth, drum rolls and crisp male vocals.",0,0,0,0,0,0,0,0,0,1
1017,-14.394494,39.87053,Reggae,Hip hop rap song featuring male vocals and backing chorus having a laid back feel with trap beats.,0,0,0,0,0,0,0,0,1,0
1018,52.89909,12.986979,HipHop,"Rapid hip-hop track featuring male rappers, electronic drum beats and synth layers.",0,0,0,0,1,0,0,0,0,0
1019,43.93989,14.381058,HipHop,"Electronic music with rap male vocals, accompanied by drums, bass, and synth. The track has a very uncanny feeling.",0,0,0,0,1,0,0,0,0,0
1020,6.4037514,34.547497,Reggae,High-spirited song with a Jamaican festival vibe. Perfect for a pool party.,0,0,0,0,0,0,0,0,1,0
1021,6.245548,37.715427,Reggae,"A beachy, Caribbean vibe song with male lead vocals supported by chorus vocals. Feels like a summer carnival song.",0,0,0,0,0,0,0,0,1,0
1022,-17.570637,18.54598,Metal,"Middle East dessert dance music comprising stringed harmony, synth, percussions and female vocals.",0,1,0,0,0,0,0,0,0,0
1023,-33.379208,0.9583126,Country,"Alternative track with male vocals, acoustic guitar, synth and drums. Perfect for laid back chilling.",0,0,0,0,0,0,0,0,0,1
1024,-29.921307,-11.771902,Country,A soft melody with beautiful acoustic guitar and a fresh male vocal. The song sounds very lively.,0,0,0,0,0,0,0,0,0,1
1025,20.221495,-34.583996,Blues,Male voice in a foreign language. Soft melancholic music is present in the background.,0,0,0,0,0,0,0,1,0,0
1026,-19.97918,1.987544,Classical,"A soulful pop song with female vocals, synth and drums.",0,0,0,0,0,1,0,0,0,0
1027,15.128411,28.942314,Reggae,Sensuous female rapper rapping over up-tempo afro-beats.,0,0,0,0,0,0,0,0,1,0
1028,7.0226564,37.987812,Reggae,"Afro-style, reggae track with gibberish male vocals. The song has a festive vibe.",0,0,0,0,0,0,0,0,1,0
1029,7.942646,35.26536,Disco,Reggae-style hip-hop song with lively percussions with a holiday feel.,0,0,0,1,0,0,0,0,0,0
1030,60.47452,18.315979,HipHop,"Hip-hop track with male rapping, a melodious synth section and electronic beats.",0,0,0,0,1,0,0,0,0,0
1031,14.163419,-16.374903,Disco,"Street vibe electronic music with rap male vocals, synth and drums. Ideal for free style dance music.",0,0,0,1,0,0,0,0,0,0
1032,36.028316,-2.8126507,HipHop,Hip-hop track featuring electronic trap backing track with stylish male rapping.,0,0,0,0,1,0,0,0,0,0
1033,64.05015,1.390424,HipHop,"Hip-hop track with various male vocals, electric guitar layers and drum beats. Great mix for an intimate party event.",0,0,0,0,1,0,0,0,0,0
1034,7.7638855,13.186723,Disco,"Powerful , energetic EDM instrumental rave party music with an impactful drop and is accompanied by synth, drums and bass.",0,0,0,1,0,0,0,0,0,0
1035,-67.61172,-13.50848,Rock,"Growling male vocals, distorted guitar riffs, power drums, and tight bass make up this metal track. The track is full of anger and enthusiasm.",1,0,0,0,0,0,0,0,0,0
1036,-15.131775,-29.263353,Jazz,"Stress relieving  instrumental music with piano, drums played in the background.",0,0,0,0,0,0,1,0,0,0
1037,8.504158,13.208474,Pop,"Peppy dancing electro pop music with charming female vocals, synth lead and drum groove.",0,0,1,0,0,0,0,0,0,0
1038,4.797991,26.611254,Disco,"Upbeat male hip hop track with electronic trap music, drums and groovy bass notes.",0,0,0,1,0,0,0,0,0,0
1039,12.313619,-11.7689905,Disco,"Pop music with male lead vocals, Rnb type synth with chill beat, great for grooving along.",0,0,0,1,0,0,0,0,0,0
1040,47.229378,17.192953,HipHop,Rap song with layers of synth and male vocals. Great for grooving along.,0,0,0,0,1,0,0,0,0,0
1041,-31.491274,1.1563536,Country,Alternative/Indie pop track with mellow synth tones. The voice has a mellifluous and comforting feeling.,0,0,0,0,0,0,0,0,0,1
1042,51.265945,1.966384,Reggae,"Great party hip-hop track with a smooth male vocal over bass, synth and trap music.",0,0,0,0,0,0,0,0,1,0
1043,51.82463,-13.751042,HipHop,Chill hip hop music with a feeling of agony accompanied by rap male vocals.,0,0,0,0,1,0,0,0,0,0
1044,44.055016,0.58905905,Disco,Rap rock music feels like Linkin Park. Rap male vocals along with rock elements are infused together.,0,0,0,1,0,0,0,0,0,0
1045,18.101202,-7.83862,Reggae,"Pop music with male vocals, bass, drums, and synth is played in the background. Great song to listen to while driving.",0,0,0,0,0,0,0,0,1,0
1046,0.34308353,-6.638155,Pop,"A pop song with high-energy music and female vocals. The track consists of synth lines, drums and electronic beats.",0,0,1,0,0,0,0,0,0,0
1047,-61.108162,2.4781735,Rock,"Rock song with an energetic male vocal, electric guitar distortion, bass lining and drum beats. The song elevates the mood.",1,0,0,0,0,0,0,0,0,0
1048,55.802372,17.71915,HipHop,Hip-hop song with piano accents and throbbing synth bass. The male vocal raps are layered.,0,0,0,0,1,0,0,0,0,0
1049,12.882826,9.956923,Disco,"Tropical EDM instrumental music for partying in the beach.  Music  comprises of cool synth line,  drums and bass.",0,0,0,1,0,0,0,0,0,0
1050,56.953354,-4.8920274,HipHop,"Hip-hop rap song with male lead vocals, drum beats and bass, making it great for freestyle dancing.",0,0,0,0,1,0,0,0,0,0
1051,31.642984,-7.184113,HipHop,"Hip-hop rap track with male vocals, synth bass and trap beats. Great for street dancing.",0,0,0,0,1,0,0,0,0,0
1052,-29.069122,-31.078781,Country,Clean soft relaxing pop music with soulful male vocal and guitar. Music feels like Ed Sheeran.,0,0,0,0,0,0,0,0,0,1
1053,-33.972507,-32.653435,Rock,Korean Rock/Alt track with attractive voice and snappy bass and crunchy guitar that gives a dope vibe.,1,0,0,0,0,0,0,0,0,0
1054,-67.8809,-7.6416225,Metal,"Hard rock music with angry male vocals, drums , distorted guitars and bass.",0,1,0,0,0,0,0,0,0,0
1055,36.007725,31.689676,Reggae,Groovy hip hop track with male vocals with a funky rhythm setting a chill vibe.,0,0,0,0,0,0,0,0,1,0
1056,-28.478016,-10.966387,Pop,"Male pop song with acoustic guitars, bass lines and synth creating a soothing vibe.",0,0,1,0,0,0,0,0,0,0
1057,-57.594437,-6.585682,Metal,Grunge-rock track with coarse male vocals and distorted electric guitar riffs.,0,1,0,0,0,0,0,0,0,0
1058,-54.65413,-9.678153,Rock,"Hard rock song with heavy drums and guitar elements and powerful male vocals, great for headbanging.",1,0,0,0,0,0,0,0,0,0
1059,-14.661761,7.1680646,Pop,"A fresh, melodic pop track with female lead and backing vocals, synth and percussions.",0,0,1,0,0,0,0,0,0,0
1060,35.579678,-0.3487234,HipHop,A club rap challenge vibe male rap song with electronic trap music.,0,0,0,0,1,0,0,0,0,0
1061,-18.191795,22.478659,Country,"Mid Western orchestration with various percussions, stringed and wind instruments taking listeners to the land of folklore.",0,0,0,0,0,0,0,0,0,1
1062,61.927002,22.922066,Pop,"Hip hop track with male vocals and backing chorus, featuring electronic music and bass drops. Great for free style scenes.",0,0,1,0,0,0,0,0,0,0
1063,-45.428844,-22.254997,Pop,"Groovy female punk rock song with guitar riffs, drums and bass. Great for parting and humming along.",0,0,1,0,0,0,0,0,0,0
1064,15.788164,2.4411447,Reggae,"Very happy sound music with edm music, rap female lead vocals and synth.",0,0,0,0,0,0,0,0,1,0
1065,30.536856,-2.6714308,Reggae,An impactful action-packed track with male rapping over booming bass lines and synth effects.,0,0,0,0,0,0,0,0,1,0
1066,0.35275662,6.8417068,Pop,A lively pop song with clean drumming and synth playing in the background. The male vocal is motivating.,0,0,1,0,0,0,0,0,0,0
1067,-21.492796,-14.600611,Pop,"A soft pop song with lead female vocals, bass and ambient synth tone. Slow beats set a lustful mood.",0,0,1,0,0,0,0,0,0,0
1068,-0.06472001,-3.120077,Pop,"Pop music with chorus female vocals, drums and synth . Ideal music for long drive with friends.",0,0,1,0,0,0,0,0,0,0
1069,28.871572,-12.574349,Reggae,"Freestyle hip-hop music with rap male vocals, synth and drums. Ideal for hanging out.",0,0,0,0,0,0,0,0,1,0
1070,-3.0550113,35.690193,Pop,"Pop track with female vocals, dance music and trap beats setting a party mood.",0,0,1,0,0,0,0,0,0,0
1071,28.906734,19.230003,Reggae,Aggressive rapping over pulsating trap music in the background. The soundtrack evokes a sense of unrest and anarchy.,0,0,0,0,0,0,0,0,1,0
1072,-39.153305,8.469347,Country,"Rock song with male vocals, guitars, bass and drums. An acoustic gig feel.",0,0,0,0,0,0,0,0,0,1
1073,13.771122,-1.4969157,HipHop,Dance-pop with male and female vocals and an upbeat rhythm sets up the vibe perfectly for a nightclub.,0,0,0,0,1,0,0,0,0,0
1074,-25.765436,3.9508898,Classical,"Melodious Indie rock track with lead male vocal, electric guitar, drums and punchy bass. The sound of bells gives a very cheerful feeling.",0,0,0,0,0,1,0,0,0,0
1075,-68.4685,-4.8830533,Metal,High energy rock guitar solo with drums and bass in the background.,0,1,0,0,0,0,0,0,0,0
1076,-70.08898,-16.858948,Metal,"Heavy metal track featuring distorted guitar riffs, bass lines, power drumming, and growling male vocals. The track gives an intense feeling of power and aggression.",0,1,0,0,0,0,0,0,0,0
1077,26.942877,-3.6220999,HipHop,"Funky rap song with male vocals, electronic trap beats and bass drops. Great for party mood.",0,0,0,0,1,0,0,0,0,0
1078,-24.913523,-4.3037944,Country,"Pop song with female vocals, synth, drums and bass. The song has a lounge feel.",0,0,0,0,0,0,0,0,0,1
1079,36.27356,20.843996,Reggae,Trap song with male rap and lead male RnB vocals in a foreign language that sounds strong and dynamic.,0,0,0,0,0,0,0,0,1,0
1080,41.95744,9.304548,HipHop,"A workout playlist track featuring a male vocal, rapping on electronic trap music and bass drops.",0,0,0,0,1,0,0,0,0,0
1081,45.350307,10.5147705,HipHop,"High energetic Hip-hop music with male rap, synth layers. Sounds like a rebel track.",0,0,0,0,1,0,0,0,0,0
1082,-7.019584,14.5987835,Pop,Peppy jive track with groovy beat and female vocals.,0,0,1,0,0,0,0,0,0,0
1083,41.375965,-5.498568,HipHop,"Laid back hip hop track having male rap and backing vocals, electronic music and trap beats with explicit lyrics.",0,0,0,0,1,0,0,0,0,0
1084,9.582047,42.334328,Reggae,Pop song with male vocals in a foreign language and layers of synth that gives a party mood.,0,0,0,0,0,0,0,0,1,0
1085,-6.6613216,7.4476204,Reggae,Funk-pop track with a syncopated guitar rhythm and a high-pitched string section. The punch male lead vocals are accompanied by a synchronized chorus.,0,0,0,0,0,0,0,0,1,0
1086,-23.174925,5.424187,Country,"Rock song with male vocals, guitar, synth and drums. Perfect music for workout.",0,0,0,0,0,0,0,0,0,1
1087,10.64607,15.361728,Disco,A highly energetic electronic dance music track with synth layers which is a quintessential party track for dancing.,0,0,0,1,0,0,0,0,0,0
1088,56.13669,-16.448816,Reggae,Upbeat hip-hop rap with male vocals and synthesized bass line creates a groovy vibe.,0,0,0,0,0,0,0,0,1,0
1089,14.459571,18.129145,Disco,"Hip-hop dance track with male rapping vocals, electronic bass and drum beats. The entry of the male vocal at the end of the track transforms the vibe.",0,0,0,1,0,0,0,0,0,0
1090,57.196682,-1.2964635,HipHop,An eccentric track that has fast male rapping over loopy trap music.,0,0,0,0,1,0,0,0,0,0
1091,-17.404099,-13.140044,Pop,"Melody pop track with lead female vocal, beautiful synth layers, drums and bass. Gives a very positive vibe to the mind.",0,0,1,0,0,0,0,0,0,0
1092,-64.87285,-13.165774,Rock,"Rock music with a dramatic male vocal lead, electric guitar riffs and epic drums.",1,0,0,0,0,0,0,0,0,0
1093,-43.14786,-18.384201,Rock,"Uplifting rock song with a firm male vocal, electric guitar, bass and synth layers. Feels nostalgic.",1,0,0,0,0,0,0,0,0,0
1094,-6.320135,44.59857,Metal,"Festival feeling afro cuban style music with impactful female , percussion and stack of vocal harmonies.",0,1,0,0,0,0,0,0,0,0
1095,47.310825,20.854164,Pop,High-energy trap music with aggressive male vocals over turntable layers and haunting church bells.,0,0,1,0,0,0,0,0,0,0
1096,-16.823078,-21.56331,Pop,"A soothing Chinese pop song with pleasing male vocals, piano and string sections.",0,0,1,0,0,0,0,0,0,0
1097,28.860132,15.717169,Reggae,Trap music with lead male rap vocal with electronic drums and sub-bass lines. The layered synth in the background gives a dynamic feel.,0,0,0,0,0,0,0,0,1,0
1098,37.217487,-8.350481,HipHop,EDM rap featuring punchy male vocals and church bells over synth layers.,0,0,0,0,1,0,0,0,0,0
1099,59.578697,12.886471,Pop,"Hip hop music with dark arrangement, rap male vocals, synth sound, bass and bell.",0,0,1,0,0,0,0,0,0,0
1100,-1.4403727,-12.042391,Pop,"A high spirited pop rock number featuring male vocals in an upbeat rhythm. Drums, electronic beats, synth lines and backing vocals gives a happy vibe.",0,0,1,0,0,0,0,0,0,0
1101,-10.839207,19.25305,Disco,"Soulful rhythmic music with lively female lead vocals, guitars, synth and drum groove.",0,0,0,1,0,0,0,0,0,0
1102,35.83608,-9.883201,HipHop,Free style male rap song with electronic music and trap beats. Great for street rap challenges.,0,0,0,0,1,0,0,0,0,0
1103,19.179817,32.230797,HipHop,Jazzy melody played on a saxophone over an upright bass line.,0,0,0,0,1,0,0,0,0,0
1104,-27.702631,-35.52588,Pop,Mind relaxing guitar instrumental music  with ambient pad in the background.,0,0,1,0,0,0,0,0,0,0
1105,-31.533937,-17.22672,Metal,Very dissonance music with pad and guitar sounds. The track sounds very disturbing.,0,1,0,0,0,0,0,0,0,0
1106,43.440937,12.322948,HipHop,Hip-hop music with ghastly male vocalizations and speedy rapping over trap music.,0,0,0,0,1,0,0,0,0,0
1107,2.722483,0.12823617,Pop,"Techno trance joyful party pop song with sensual female lead vocals, synth, drums and bass.",0,0,1,0,0,0,0,0,0,0
1108,-14.337698,-20.170244,Pop,"Avant-garde track comprises different layers of instrumentation, harmonies. The track has dissonant and haunting character.",0,0,1,0,0,0,0,0,0,0
1109,-3.7294893,-30.581167,Pop,Impactful rock track with a strong bass line and distorted guitars in the background.,0,0,1,0,0,0,0,0,0,0
1110,-0.011457921,6.75325,Disco,"A peppy pop number with zesty vocals, automatically makes the body groove.",0,0,0,1,0,0,0,0,0,0
1111,51.59098,-22.742739,HipHop,"Laid back rap song with low trap music and beats, perfect for lounge and chill.",0,0,0,0,1,0,0,0,0,0
1112,4.279546,8.911828,Disco,"EDM party track with high-energy synth pad and autotuned, accented female vocals.",0,0,0,1,0,0,0,0,0,0
1113,43.31777,17.373186,HipHop,Powerful male rap song with backing vocals in an intense vibe mixed with electronic trap music.,0,0,0,0,1,0,0,0,0,0
1114,-7.7626853,-2.165241,Pop,"High energy rock song with grungy male vocals, distorted riffs and drum patterns.",0,0,1,0,0,0,0,0,0,0
1115,25.360548,0.029006306,HipHop,"Electronic Hip-hop music with male vocal layering and appropriate for a party mood. Drum, synth and bass are enhancing the grooves.",0,0,0,0,1,0,0,0,0,0
1116,25.25971,-5.0632205,HipHop,"A hip-hop track with male vocals, cool synth tones, sub-bass lines and electronic drum groove is adding a dope flavor to the track.",0,0,0,0,1,0,0,0,0,0
1117,55.857292,-15.542514,HipHop,A free style rap hip hop along with beautiful sounding jazzy piano lines and rap male vocals.,0,0,0,0,1,0,0,0,0,0
1118,-17.164425,-18.261932,Pop,Mind relaxing music with delicate female vocals and pad.,0,0,1,0,0,0,0,0,0,0
1119,32.011414,-5.7918596,HipHop,"Haunting rap song over electronic trap music with an overall dark, rebellious vibe.",0,0,0,0,1,0,0,0,0,0
1120,-15.634583,-7.222301,Pop,"Passionate pop ballad music with sensual female vocals, drum groove and bass.",0,0,1,0,0,0,0,0,0,0
1121,-26.778824,1.4683075,Country,"Soulful Pop track with a powerful female voice, synth layers and backed up by clean electric guitar.  Feels like a love song.",0,0,0,0,0,0,0,0,0,1
